#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 285200      8.71e-01    6.34e-01      4.99e-03    1.17e-02      2.54e-01    1.83e-01    1.1e-06
 285400      5.45e-01    4.58e-01      1.90e-02    3.49e-03      1.54e-01    1.34e-01    1.1e-06
 285600      2.67e-01    6.04e-01      2.55e-02    1.15e-02      7.22e-02    1.72e-01    1.1e-06
 285800      7.13e-01    3.85e-01      1.95e-02    3.30e-02      2.04e-01    8.75e-02    1.1e-06
 286000      5.71e-01    6.71e-01      1.98e-02    9.15e-03      1.61e-01    1.95e-01    1.1e-06
 286200      1.70e-01    3.73e-01      4.40e-03    2.39e-03      4.93e-02    1.09e-01    1.1e-06
 286400      6.39e-01    5.94e-01      2.97e-04    6.92e-03      1.87e-01    1.73e-01    1.1e-06
 286600      6.05e-01    6.51e-01      1.57e-02    7.03e-04      1.74e-01    1.90e-01    1.1e-06
 286800      2.10e-01    6.76e-01      1.58e-03    8.15e-03      6.14e-02    1.97e-01    1.1e-06
 287000      7.49e-01    7.70e-01      6.38e-03    6.76e-03      2.18e-01    2.24e-01    1.1e-06
 287200      3.43e-01    6.72e-01      8.33e-03    1.36e-02      9.86e-02    1.94e-01    1.1e-06
 287400      7.16e-01    8.87e-01      9.07e-03    1.11e-02      2.08e-01    2.56e-01    1.1e-06
 287600      4.82e-01    5.87e-01      1.34e-03    6.74e-03      1.41e-01    1.71e-01    1.1e-06
 287800      1.81e-01    6.48e-01      4.83e-04    8.25e-03      5.28e-02    1.88e-01    1.1e-06
 288000      1.14e+00    4.99e-01      2.18e-02    2.67e-03      3.27e-01    1.46e-01    1.1e-06
 288200      9.53e-01    7.07e-01      2.44e-03    1.30e-02      2.78e-01    2.05e-01    1.1e-06
 288400      1.72e-01    9.16e-01      4.76e-03    1.84e-03      5.00e-02    2.67e-01    1.1e-06
 288600      5.59e-01    7.04e-01      2.40e-03    5.22e-03      1.63e-01    2.05e-01    1.1e-06
 288800      6.87e-01    6.07e-01      2.59e-02    1.46e-02      1.93e-01    1.75e-01    1.1e-06
 289000      3.12e-01    4.55e-01      1.19e-02    4.79e-03      8.22e-02    1.33e-01    1.1e-06
 289200      4.30e-01    5.98e-01      4.75e-03    1.17e-02      1.25e-01    1.73e-01    1.1e-06
 289400      4.12e-01    5.76e-01      1.00e-02    4.62e-05      1.18e-01    1.68e-01    1.1e-06
 289600      2.13e-01    6.13e-01      3.97e-02    1.49e-03      4.17e-02    1.79e-01    1.1e-06
 289800      3.43e-01    6.69e-01      1.34e-02    7.42e-03      8.99e-02    1.94e-01    1.1e-06
 290000      5.16e-01    5.41e-01      3.27e-03    1.04e-03      1.56e-01    1.64e-01    9.9e-07
 290200      1.61e-01    3.69e-01      2.18e-02    1.40e-03      4.11e-02    1.12e-01    9.9e-07
 290400      6.69e-01    2.10e-01      1.09e-02    3.39e-03      2.01e-01    6.35e-02    9.9e-07
 290600      3.94e-01    5.85e-01      8.81e-03    1.69e-03      1.18e-01    1.77e-01    9.9e-07
 290800      6.69e-01    3.95e-01      4.22e-04    1.35e-02      2.03e-01    1.16e-01    9.9e-07
 291000      7.48e-01    9.16e-01      2.32e-02    1.30e-03      2.21e-01    2.77e-01    9.9e-07
 291200      3.11e-01    6.08e-01      8.21e-03    8.25e-03      8.99e-02    1.83e-01    9.9e-07
 291400      3.95e-01    4.41e-01      4.18e-02    2.76e-03      7.54e-02    1.33e-01    9.9e-07
 291600      4.74e-01    5.78e-01      3.36e-03    4.55e-03      1.43e-01    1.75e-01    9.9e-07
 291800      1.71e-01    5.25e-01      1.65e-02    4.75e-02      4.78e-02    1.19e-01    9.9e-07
 292000      5.66e-01    5.42e-01      1.27e-02    4.98e-03      1.69e-01    1.63e-01    9.9e-07
 292200      6.47e-01    4.73e-01      1.77e-02    1.08e-02      1.92e-01    1.41e-01    9.9e-07
 292400      5.18e-01    4.68e-01      2.97e-02    5.52e-03      1.43e-01    1.41e-01    9.9e-07
 292600      4.59e-01    5.13e-01      1.51e-02    8.91e-03      1.35e-01    1.54e-01    9.9e-07
 292800      1.03e+00    5.54e-01      7.96e-03    1.99e-02      3.10e-01    1.55e-01    9.9e-07
 293000      5.53e-01    4.82e-01      1.07e-03    2.20e-02      1.68e-01    1.37e-01    9.9e-07
 293200      1.33e-01    6.51e-01      4.48e-03    6.79e-03      3.98e-02    1.96e-01    9.9e-07
 293400      7.24e-01    5.36e-01      7.21e-02    3.33e-03      1.52e-01    1.62e-01    9.9e-07
 293600      3.55e-01    6.50e-01      9.31e-03    3.17e-03      1.05e-01    1.97e-01    9.9e-07
 293800      1.76e-01    8.34e-01      2.32e-02    3.55e-03      4.52e-02    2.52e-01    9.9e-07
 294000      2.28e-01    4.72e-01      1.23e-02    3.28e-03      6.75e-02    1.43e-01    9.9e-07
 294200      4.30e-01    3.35e-01      8.41e-03    1.85e-03      1.29e-01    1.01e-01    9.9e-07
 294400      3.28e-01    5.36e-01      1.59e-02    3.72e-03      9.28e-02    1.62e-01    9.9e-07
 294600      3.18e-01    9.19e-01      1.17e-02    7.81e-03      9.28e-02    2.77e-01    9.9e-07
 294800      6.50e-01    5.15e-01      2.73e-02    3.31e-02      1.87e-01    1.37e-01    9.9e-07
 295000      4.37e-01    6.85e-01      5.18e-03    1.34e-02      1.37e-01    2.13e-01    9.2e-07
 295200      5.54e-01    5.93e-01      5.26e-03    6.97e-03      1.73e-01    1.85e-01    9.2e-07
 295400      5.24e-01    4.38e-01      2.04e-02    2.31e-03      1.58e-01    1.37e-01    9.2e-07
 295600      1.30e-01    4.67e-01      1.37e-02    2.24e-03      3.69e-02    1.47e-01    9.2e-07
 295800      1.32e-01    5.21e-01      1.04e-03    1.59e-03      4.14e-02    1.63e-01    9.2e-07
 296000      1.35e-01    4.13e-01      7.25e-03    3.10e-03      4.14e-02    1.29e-01    9.2e-07
 296200      4.88e-01    2.56e-01      2.58e-02    1.30e-03      1.41e-01    8.03e-02    9.2e-07
 296400      2.69e-01    6.49e-01      5.61e-04    1.02e-02      8.43e-02    2.02e-01    9.2e-07
 296600      1.28e-01    8.67e+01      1.50e-02    8.48e-01      3.54e-02    2.71e+01    9.2e-07
 296800      6.21e-01    6.20e-01      2.37e-02    1.98e-02      1.87e-01    1.89e-01    9.2e-07
 297000      2.15e-01    8.57e-01      3.79e-02    2.17e-02      4.79e-02    2.64e-01    9.2e-07
 297200      9.00e-01    5.35e-01      6.78e-03    1.16e-02      2.82e-01    1.66e-01    9.2e-07
 297400      3.41e-01    5.51e-01      1.08e-02    1.50e-02      1.00e-01    1.69e-01    9.2e-07
 297600      6.20e-01    3.91e-01      2.02e-02    4.51e-03      1.89e-01    1.22e-01    9.2e-07
 297800      3.04e-01    4.18e-01      1.10e-02    3.65e-03      8.72e-02    1.31e-01    9.2e-07
 298000      5.39e-01    5.50e-01      1.85e-02    2.06e-03      1.64e-01    1.73e-01    9.2e-07
 298200      4.93e-01    6.10e-01      1.24e-02    2.95e-03      1.52e-01    1.91e-01    9.2e-07
 298400      3.56e-01    5.88e-01      2.40e-02    2.19e-04      9.72e-02    1.85e-01    9.2e-07
 298600      3.90e-01    1.80e+00      6.62e-03    1.95e-01      1.21e-01    3.40e-01    9.2e-07
 298800      4.53e-01    9.56e-01      4.01e-02    6.95e-03      1.08e-01    2.99e-01    9.2e-07
 299000      4.54e-01    5.03e-01      9.96e-03    1.09e-02      1.41e-01    1.56e-01    9.2e-07
 299200      5.90e-01    5.85e-01      7.45e-03    1.86e-02      1.84e-01    1.78e-01    9.2e-07
 299400      6.02e-01    6.71e-01      2.70e-02    5.96e-03      1.79e-01    2.10e-01    9.2e-07
 299600      4.82e-01    5.48e-01      2.12e-02    6.03e-03      1.43e-01    1.71e-01    9.2e-07
 299800      6.78e-01    7.17e-01      2.73e-02    7.33e-03      2.04e-01    2.24e-01    9.2e-07
 300000      3.99e-01    5.05e-01      1.77e-02    1.79e-03      1.23e-01    1.64e-01    8.5e-07
 300200      5.90e-01    3.60e-01      1.84e-02    2.25e-02      1.87e-01    1.04e-01    8.5e-07
 300400      6.16e-01    5.15e-01      3.30e-02    6.06e-03      1.85e-01    1.67e-01    8.5e-07
 300600      4.95e-01    3.60e-01      1.96e-02    6.51e-04      1.54e-01    1.17e-01    8.5e-07
 300800      4.16e-01    4.92e-01      9.14e-03    6.87e-04      1.34e-01    1.60e-01    8.5e-07
 301000      5.68e-01    5.84e-01      1.56e-02    1.15e-02      1.81e-01    1.88e-01    8.5e-07
 301200      9.87e-01    6.17e-01      4.93e-04    4.68e-03      3.21e-01    2.00e-01    8.5e-07
 301400      5.64e-01    3.81e-01      3.35e-02    1.13e-03      1.65e-01    1.24e-01    8.5e-07
 301600      1.60e-01    4.49e-01      1.03e-02    9.93e-04      5.02e-02    1.46e-01    8.5e-07
 301800      1.33e-01    7.12e-01      1.95e-02    2.89e-03      3.51e-02    2.31e-01    8.5e-07
 302000      4.67e-01    7.47e-01      6.01e-03    3.98e-03      1.51e-01    2.43e-01    8.5e-07
 302200      3.97e-01    5.71e-01      1.36e-02    8.00e-03      1.25e-01    1.85e-01    8.5e-07
 302400      1.68e-01    4.84e-01      3.19e-02    9.81e-04      3.55e-02    1.57e-01    8.5e-07
 302600      2.42e-01    6.81e-01      2.24e-02    8.91e-03      7.31e-02    2.20e-01    8.5e-07
 302800      1.41e-01    3.73e-01      1.12e-02    1.72e-03      4.37e-02    1.21e-01    8.5e-07
 303000      5.60e-01    6.00e-01      2.70e-02    6.78e-03      1.71e-01    1.94e-01    8.5e-07
 303200      9.93e-01    4.67e-01      1.62e-02    9.89e-04      3.18e-01    1.52e-01    8.5e-07
 303400      3.25e-01    4.52e-01      1.63e-03    1.14e-02      1.06e-01    1.45e-01    8.5e-07
 303600      5.43e-01    6.76e-01      2.03e-02    9.34e-04      1.70e-01    2.20e-01    8.5e-07
 303800      2.03e-01    5.39e-01      2.89e-02    7.05e-03      5.46e-02    1.75e-01    8.5e-07
 304000      1.55e-01    4.43e-01      2.21e-02    4.64e-03      4.17e-02    1.44e-01    8.5e-07
 304200      1.94e-01    6.13e-01      2.53e-02    5.38e-03      5.38e-02    1.99e-01    8.5e-07
 304400      5.16e-01    5.00e-01      8.17e-03    5.32e-03      1.67e-01    1.62e-01    8.5e-07
 304600      6.63e-01    5.16e-01      8.33e-03    2.29e-03      2.15e-01    1.68e-01    8.5e-07
 304800      5.45e-01    4.82e-01      2.65e-02    1.08e-02      1.66e-01    1.52e-01    8.5e-07
 305000      5.97e-01    5.17e-01      2.51e-02    1.43e-03      1.92e-01    1.74e-01    7.8e-07
 305200      1.14e+00    3.97e-01      2.93e-04    5.12e-03      3.83e-01    1.33e-01    7.8e-07
 305400      4.73e-01    4.44e-01      9.56e-03    1.87e-03      1.58e-01    1.50e-01    7.8e-07
 305600      5.23e-01    5.47e-01      1.05e-02    2.98e-03      1.75e-01    1.84e-01    7.8e-07
 305800      4.04e-01    5.16e-01      3.90e-03    9.47e-03      1.36e-01    1.72e-01    7.8e-07
 306000      1.41e+00    4.73e-01      3.19e-03    6.12e-04      4.77e-01    1.59e-01    7.8e-07
 306200      3.14e-01    4.60e-01      3.38e-03    7.29e-03      1.05e-01    1.54e-01    7.8e-07
 306400      6.00e-01    5.35e-01      2.62e-02    1.14e-03      1.92e-01    1.80e-01    7.8e-07
 306600      7.46e-01    5.87e-01      9.58e-03    2.71e-03      2.49e-01    1.98e-01    7.8e-07
 306800      6.20e-01    5.30e-01      2.01e-02    1.14e-02      2.03e-01    1.76e-01    7.8e-07
 307000      1.01e+00    6.60e-01      1.26e-03    2.09e-02      3.41e-01    2.16e-01    7.8e-07
 307200      4.34e-01    3.84e-01      2.17e-02    1.29e-04      1.36e-01    1.29e-01    7.8e-07
 307400      2.79e-01    3.11e-01      4.88e-03    1.21e-02      9.21e-02    1.00e-01    7.8e-07
 307600      5.09e-01    5.71e-01      1.74e-02    3.50e-03      1.66e-01    1.92e-01    7.8e-07
 307800      1.25e-01    9.29e-01      1.03e-02    1.34e-02      3.98e-02    3.09e-01    7.8e-07
 308000      5.03e-01    3.90e-01      5.40e-03    1.76e-02      1.69e-01    1.24e-01    7.8e-07
 308200      1.10e+00    3.89e-01      4.13e-02    1.70e-02      3.56e-01    1.15e-01    7.8e-07
 308400      5.16e-01    5.59e-01      4.82e-03    1.46e-02      1.73e-01    1.85e-01    7.8e-07
 308600      5.42e-01    6.24e-01      3.11e-02    5.44e-03      1.66e-01    2.10e-01    7.8e-07
 308800      4.78e-01    6.08e-01      3.10e-02    2.03e-03      1.42e-01    2.05e-01    7.8e-07
 309000      8.35e-01    5.27e-01      5.83e-03    2.64e-03      2.81e-01    1.78e-01    7.8e-07
 309200      4.42e-01    4.01e-01      8.11e-03    1.39e-03      1.48e-01    1.35e-01    7.8e-07
 309400      1.42e-01    4.19e-01      2.46e-02    1.12e-03      3.47e-02    1.41e-01    7.8e-07
 309600      5.53e-01    5.34e-01      4.19e-03    2.49e-03      1.86e-01    1.80e-01    7.8e-07
 309800      4.86e-01    5.25e-01      1.53e-02    8.68e-05      1.59e-01    1.77e-01    7.8e-07
 310000      5.00e-01    4.81e-01      1.18e-02    3.50e-03      1.72e-01    1.68e-01    7.2e-07
 310200      9.63e-01    4.68e-01      9.20e-03    1.32e-02      3.34e-01    1.60e-01    7.2e-07
 310400      2.64e-01    6.67e-01      6.89e-03    3.38e-03      8.81e-02    2.32e-01    7.2e-07
 310600      1.86e-01    4.68e-01      2.51e-02    8.64e-03      5.46e-02    1.62e-01    7.2e-07
 310800      4.73e-01    4.50e-01      2.44e-02    4.23e-03      1.53e-01    1.57e-01    7.2e-07
 311000      5.42e-01    3.78e-01      2.75e-02    1.70e-03      1.76e-01    1.32e-01    7.2e-07
 311200      1.40e-01    3.81e-01      2.50e-02    2.24e-05      3.44e-02    1.33e-01    7.2e-07
 311400      5.21e-01    4.49e-01      2.68e-02    3.35e-03      1.68e-01    1.57e-01    7.2e-07
 311600      1.84e-01    3.03e-01      2.96e-02    1.67e-02      4.94e-02    9.66e-02    7.2e-07
 311800      5.17e-01    6.25e-01      1.24e-02    5.72e-03      1.78e-01    2.17e-01    7.2e-07
 312000      3.99e-01    7.10e-01      2.66e-03    3.52e-03      1.39e-01    2.48e-01    7.2e-07
 312200      1.22e-01    4.12e-01      9.84e-03    3.41e-03      4.02e-02    1.44e-01    7.2e-07
 312400      7.26e-01    5.07e-01      1.29e-02    1.99e-03      2.48e-01    1.77e-01    7.2e-07
 312600      3.99e-01    4.92e-01      1.31e-03    6.89e-04      1.39e-01    1.72e-01    7.2e-07
 312800      5.91e-01    4.77e-01      1.18e-02    2.10e-02      2.04e-01    1.58e-01    7.2e-07
 313000      4.69e-01    6.83e-01      8.14e-03    7.62e-04      1.62e-01    2.38e-01    7.2e-07
 313200      3.93e-01    4.11e-01      9.49e-03    2.80e-04      1.35e-01    1.43e-01    7.2e-07
 313400      2.03e-01    5.96e-01      1.09e-02    1.14e-03      6.94e-02    2.08e-01    7.2e-07
 313600      4.54e-01    3.67e-01      8.44e-03    1.54e-03      1.57e-01    1.28e-01    7.2e-07
 313800      3.92e-01    3.89e-01      1.85e-03    2.66e-02      1.37e-01    1.17e-01    7.2e-07
 314000      1.38e-01    5.84e-01      1.27e-02    3.06e-03      4.46e-02    2.03e-01    7.2e-07
 314200      2.06e-01    5.90e-01      1.38e-02    6.03e-04      6.94e-02    2.06e-01    7.2e-07
 314400      5.21e-01    5.22e-01      2.84e-02    6.60e-03      1.67e-01    1.81e-01    7.2e-07
 314600      5.88e-01    3.52e-01      2.39e-02    7.29e-03      1.96e-01    1.21e-01    7.2e-07
 314800      4.05e-01    5.96e-01      2.01e-02    1.86e-03      1.32e-01    2.08e-01    7.2e-07
 315000      1.66e-01    5.69e-01      1.63e-02    1.12e-02      5.53e-02    2.04e-01    6.7e-07
 315200      4.69e-01    5.70e-01      2.61e-02    1.16e-02      1.55e-01    2.04e-01    6.7e-07
 315400      1.60e-01    5.02e-01      1.33e-02    7.96e-03      5.46e-02    1.80e-01    6.7e-07
 315600      5.31e-01    5.06e-01      1.98e-02    4.78e-03      1.85e-01    1.82e-01    6.7e-07
 315800      9.50e-01    3.53e-01      6.51e-03    4.10e-04      3.42e-01    1.28e-01    6.7e-07
 316000      4.76e-01    5.93e-01      1.18e-02    1.78e-03      1.69e-01    2.14e-01    6.7e-07
 316200      4.29e-01    4.74e-01      1.08e-02    1.84e-03      1.53e-01    1.71e-01    6.7e-07
 316400      1.61e-01    5.38e-01      4.72e-03    1.39e-04      5.77e-02    1.94e-01    6.7e-07
 316600      3.42e-01    5.37e-01      1.15e-02    1.60e-03      1.20e-01    1.94e-01    6.7e-07
 316800      2.24e-01    3.93e-01      3.38e-02    1.38e-02      6.47e-02    1.37e-01    6.7e-07
 317000      3.96e-01    7.27e-01      1.49e-02    2.87e-04      1.38e-01    2.63e-01    6.7e-07
 317200      5.20e-01    6.78e-01      1.07e-02    1.49e-03      1.86e-01    2.45e-01    6.7e-07
 317400      4.93e-01    5.39e-01      1.44e-02    5.15e-03      1.74e-01    1.94e-01    6.7e-07
 317600      1.63e-01    3.40e-01      1.42e-02    3.26e-03      5.54e-02    1.23e-01    6.7e-07
 317800      3.37e-01    5.54e-01      1.88e-02    1.34e-02      1.11e-01    1.97e-01    6.7e-07
 318000      1.88e-01    6.22e-01      1.48e-02    3.86e-02      6.44e-02    1.67e-01    6.7e-07
 318200      5.36e-01    4.21e-01      1.79e-02    4.87e-03      1.88e-01    1.52e-01    6.7e-07
 318400      5.57e-01    4.86e-01      4.55e-03    4.80e-04      2.01e-01    1.76e-01    6.7e-07
 318600      4.53e-01    5.21e-01      1.71e-02    7.56e-03      1.57e-01    1.87e-01    6.7e-07
 318800      1.09e-01    4.03e-01      2.33e-03    1.17e-02      3.91e-02    1.43e-01    6.7e-07
 319000      8.97e-01    4.97e-01      1.37e-03    1.90e-04      3.24e-01    1.80e-01    6.7e-07
 319200      2.17e-01    2.94e-01      7.29e-03    3.73e-03      7.79e-02    1.06e-01    6.7e-07
 319400      6.48e-01    3.68e-01      2.90e-02    3.40e-03      2.22e-01    1.33e-01    6.7e-07
 319600      1.50e-01    4.00e-01      2.39e-02    4.98e-03      4.21e-02    1.44e-01    6.7e-07
 319800      1.71e-01    4.69e-01      4.10e-03    2.29e-03      6.15e-02    1.69e-01    6.7e-07
 320000      3.58e-01    5.22e-01      1.70e-02    2.42e-03      1.25e-01    1.95e-01    6.2e-07
 320200      4.85e-01    3.58e-01      3.67e-02    1.13e-02      1.51e-01    1.30e-01    6.2e-07
 320400      1.57e-01    3.29e-01      1.22e-02    1.41e-02      5.57e-02    1.07e-01    6.2e-07
 320600      3.41e-01    5.22e-01      2.06e-03    1.17e-02      1.27e-01    1.93e-01    6.2e-07
 320800      1.63e-01    4.72e-01      8.28e-03    1.82e-02      5.97e-02    1.69e-01    6.2e-07
 321000      3.46e-01    3.55e-01      4.01e-03    8.32e-04      1.29e-01    1.33e-01    6.2e-07
 321200      4.58e-01    3.60e-01      1.74e-02    1.44e-02      1.64e-01    1.28e-01    6.2e-07
 321400      5.59e-01    6.02e-01      3.82e-02    1.24e-02      1.82e-01    2.19e-01    6.2e-07
 321600      8.76e-01    3.59e-01      1.28e-02    9.83e-03      3.23e-01    1.32e-01    6.2e-07
 321800      1.92e-01    2.53e-01      1.70e-02    1.41e-03      6.72e-02    9.45e-02    6.2e-07
 322000      1.61e-01    5.26e-01      2.65e-02    6.22e-03      4.54e-02    1.95e-01    6.2e-07
 322200      3.81e-01    3.02e-01      3.13e-02    6.22e-04      1.14e-01    1.13e-01    6.2e-07
 322400      3.24e-01    4.29e-01      9.87e-03    1.02e-02      1.18e-01    1.58e-01    6.2e-07
 322600      1.34e-01    7.01e-01      9.74e-03    5.28e-03      4.79e-02    2.61e-01    6.2e-07
 322800      4.51e-01    3.16e-01      1.16e-02    9.98e-03      1.66e-01    1.11e-01    6.2e-07
 323000      3.00e-01    6.47e-01      3.12e-03    2.80e-03      1.12e-01    2.42e-01    6.2e-07
 323200      3.21e-01    3.44e-01      1.36e-02    7.35e-03      1.14e-01    1.27e-01    6.2e-07
 323400      3.68e-01    4.39e-01      7.39e-03    1.22e-02      1.36e-01    1.61e-01    6.2e-07
 323600      3.71e-01    5.29e-01      3.61e-02    1.29e-02      9.76e-02    1.95e-01    6.2e-07
 323800      2.03e-01    2.79e-01      3.35e-02    6.38e-03      5.73e-02    1.01e-01    6.2e-07
 324000      7.86e-01    5.23e-01      1.22e-02    7.13e-03      2.90e-01    1.95e-01    6.2e-07
 324200      2.56e-01    3.31e-01      5.77e-02    1.01e-02      4.21e-02    1.21e-01    6.2e-07
 324400      4.63e-01    4.82e-01      2.38e-02    1.59e-02      1.60e-01    1.75e-01    6.2e-07
 324600      2.73e-01    7.46e-01      1.01e-02    6.36e-03      9.27e-02    2.78e-01    6.2e-07
 324800      3.36e-01    3.66e-01      2.13e-02    2.91e-02      1.11e-01    1.11e-01    6.2e-07
 325000      5.14e-01    5.98e-01      2.48e-02    3.78e-03      1.87e-01    2.31e-01    5.7e-07
 325200      1.71e-01    4.62e-01      2.51e-02    5.39e-03      5.37e-02    1.77e-01    5.7e-07
 325400      3.42e-01    2.90e-01      3.11e-03    6.01e-03      1.32e-01    1.11e-01    5.7e-07
